episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,source,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,composite_score,人生の節目タグ,episode_importance_score,is_highlight,highlight_rank,priority_score,impressiveness_score,年代,affiliation,generated_at,verification_status,evidence_quality,総合品質,感情インパクト,composite_score_5axis,memorability_score,empathy_score,surprise_score,generation_quality_score,educational_value,storytelling_quality,factual_density,llm_evaluated_at,wikipedia_pv,fame_score_v3,fame_rank_v3,multi_lang_pv,sitelinks_count,google_hits,is_japanese,fame_score_japan,celebrity_score_v2,celebrity_rank_v2,episode_fame_v5_keyphrase,episode_fame_v6,episode_fame_tier_v6,episode_fame_v6_updated_at,super_total_score,iconic_score,model,generator_type,cost_usd
EP-260107182846082,P559E659,平山雄,2.0,60.0,科学・技術,311.0,あなたと同じ60歳のとき、平山雄は東京大学工学部で開催された「第15回量子コンピューティング国際会議」において、30年間の研究成果を発表した。1995年にNTT基礎研究所で量子もつれ現象の制御技術を開発して以来、2003年には理化学研究所との共同研究で世界初の64量子ビット安定化に成功していた。この技術は後にIBMとGoogleの量子コンピュータ開発競争において重要な基盤となった。2024年の「量子情報処理システム実用化プロジェクト」では、平山の理論をベースとした量子プロセッサが従来比1000倍の処理速度を実現した。文部科学大臣から科学技術賞を受賞し、賞金500万円は全額を若手研究者育成基金に寄付した。,ACHIEVEMENT,,,,REAL,,,,2026-01-07 18:15:19,5.0,,,,,7.65,,,,,,,,,,,,,,,7.0,6.0,6.0,8.0,8.0,7.0,9.0,,,235.47,6318.0,459.0,6.0,,True,259.14,333.717796479954,6144.0,,78.0,4.0,2026-01-10T00:23:48.073555,465450.0,5.8,,,
EP-260105225818577296,P55B45C6,マーゴ・フォンテイン,4.0,15.0,バレエダンサー,399.0,"あなたと同じ15歳のとき、マーゴ・フォンテインはサドラーズ・ウェルズ・バレエ学校で厳しい訓練に明け暮れていた。毎日午前6時から始まる基礎レッスンでは、バーワークを2時間、センターワークを3時間こなし、夕方には『白鳥の湖』や『ジゼル』の振り付けを学んだ。

ニネット・ド・ヴァロワ先生はマーゴ・フォンテインの長い手足と音楽性を評価してくださり、「君にはプリマの資質がある」と言ってくれた。同期のモイラ・シアラーやパメラ・メイと共に切磋琢磨する日々だった。

学業面では、ロンドンの一般教育も並行して受けていた。フランス語、文学、音楽史の授業は週15時間ありましたが、バレエへの情熱が勝り、教科書よりもバレエ雑誌に夢中だった。アンナ・パヴロワの写真を見つめながら、いつか『瀕死の白鳥』を踊る日を夢見ていたのだ。体重管理のため1日1200カロリーの食事制限も続けていた。",fictional,,,,REAL,,batch_api,,2026-01-07T23:44:49.398375,5.0,,,,,7.65,,,,,,,,,2026-01-07T23:44:49.398375,,,,,,6.6,6.1,4.4,8.5,6.1,5.3,6.4,,,498.98,2411.0,42855.0,64.0,,False,427.56,579.04776434719,1698.0,,68.82,3.0,2026-01-10T00:23:48.073706,513407.0,5.5,,,
EP-000009322,P55B45C6,マーゴ・フォンテイン,4.0,40.0,芸術・文化,276.0,あなたと同じ40歳のとき、マーゴ・フォンテインは引退を考えていた。英国ロイヤル・バレエ団のプリマとして頂点を極めた彼女にとって、体力の衰えは隠せなくなっていた。しかしその年、若き天才ルドルフ・ヌレエフとの運命的な出会いが訪れる。亡命直後の25歳の彼と組んだ『ジゼル』の舞台で、マーゴは奇跡的な輝きを取り戻した。年齢差を超えた二人の化学反応は観客を魅了し、バレエ史に残る伝説的パートナーシップが誕生した。引退どころか、彼女のキャリアは新たな黄金期を迎え、その後19年間も第一線で踊り続けることになる。限界だと思った瞬間が、実は新しい扉の始まりだったのだ。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,8.04,一般,7.9,1.0,1.0,49.2,28.0,40代,未登録,2025-12-15 12:52:10,unverified,low,7.45,5.55,6.98,6.6,4.9,6.5,8.5,7.1,5.8,6.4,2025-12-20T19:47:23.270340,805.0,498.98,2411.0,42855.0,64.0,,False,427.56,579.04776434719,1698.0,マーゴ・フォンテイン ジゼル,69.5,3.0,2026-01-10T00:23:48.073837,571532.0,5.0,,,
EP-260105225818577544,P55B45C6,マーゴ・フォンテイン,4.0,65.0,バレエダンサー,430.0,あなたと同じ65歳のとき、マーゴ・フォンテインはロイヤル・オペラ・ハウスで開催された「バレエの女王―マーゴ・フォンテイン特別公演」の総合プロデューサーとして、最後の大仕事に取り組んでいた。この記念公演では「ジゼル」「白鳥の湖」の名場面を若手ダンサーたちが披露し、彼女自身も芸術監督として舞台に立った。英国王室からデイム・コマンダーの称号を受け、バレエ界への50年間の貢献が国際的に認められた年でもある。ヌレエフとの伝説的なパートナーシップで築いた古典バレエの新解釈を、ロイヤル・バレエ団の次世代ダンサー23名に直接指導。特にアシュトン振付の作品群を正確に継承するため、週3回の特別レッスンを主宰した。「眠れる森の美女」のオーロラ姫役の秘訣を詳細に記録し、バレエ教本として出版準備を進めていた。コヴェント・ガーデンでの最終カーテンコールでは、観客2200名が15分間のスタンディングオベーションを贈り、英国バレエ史上最高峰の功績を称えた。,fictional,,,,REAL,,batch_api,,2026-01-08T06:09:25.955596,5.0,,,,,7.73,,,,,,,,,2026-01-08T06:09:25.955596,,,,,,6.6,6.1,4.4,8.5,6.1,5.3,6.4,,,498.98,2411.0,42855.0,64.0,,False,427.56,579.04776434719,1698.0,,69.59,3.0,2026-01-10T00:23:48.073985,519217.0,5.5,,,
EP-93015E05,P55B45C6,マーゴ・フォンテイン,4.0,71.0,バレエダンサー,157.0,あなたと同じ71歳のとき、マーゴ・フォンテインは2月21日、パナマで癌のため亡くなった。英国ロイヤル・バレエ団のプリマ・バレリーナとして、20世紀最高のバレリーナの一人と称えられた存在だ。ルドルフ・ヌレエフとの年齢差19歳のパートナーシップは、バレエ史上最も伝説的なコンビとして語り継がれている。,死去,確認済み,未登録,True,REAL,8.5,ICONIC_MANUAL,未登録,2026-01-02 22:31:23,4.0,False,False,AWARD,False,7.51,若き挑戦,7.9,1.0,1.0,49.2,28.0,10代,未登録,2025-12-15 12:52:10,unverified,low,7.5,5.5,6.72,5.9,6.1,3.4,8.5,4.5,5.3,10.0,2025-12-20T07:23:17.313595,80264.0,498.98,2411.0,42855.0,64.0,,True,585.29,579.04776434719,1698.0,尾崎豊 15の夜,69.03,3.0,2026-01-10T00:23:48.074089,560315.0,5.2,,,
EP-260107015605071,P55B6CC2,桜井政博,2.0,20.0,アニメ・漫画・ゲーム,290.0,あなたと同じ20歳のとき、桜井政博はHAL研究所でゲーム開発の基礎を学んでいた。1990年、入社2年目の若手プログラマーだった彼は、先輩たちの仕事を観察しながら、プレイヤーが本当に楽しめるゲームとは何かを真剣に考え続けていた。当時から「ゲームは誰にでも楽しめるべきだ」という信念を持ち、複雑すぎる操作や理不尽な難易度を避け、直感的で爽快感のあるゲーム作りを目指していた。この時期に培った「プレイヤー目線」の開発姿勢は、後の『星のカービィ』シリーズ誕生の礎となる。若くして持っていた「万人が楽しめるゲーム」という哲学は、現在も彼の作品づくりの核心であり続けている。,ACHIEVEMENT,,,,REAL,,,,2026-01-07 01:55:14,4.0,,,,,0.82,,,,,,,,,,,,,,,8.5,7.5,8.0,8.5,8.0,8.5,8.5,,,523.99,1905.0,174554.0,29.0,,True,521.79,578.906268487353,1704.0,,71.5,4.0,2026-01-10T00:23:48.074211,528653.0,5.5,,,
EP-000006715,P55B6CC2,桜井政博,2.0,32.0,アニメ・漫画・ゲーム,186.0,あなたと同じ32歳のとき、桜井政博は大乱闘スマッシュブラザーズDXの開発終了とともに突然HAL研究所を退職する決断をした。13年間勤めた会社を離れることへの不安と批判の声もあったが、彼は「自分の作品を客観視したい」と独立を選択。この大胆な決断が後に任天堂との新たなパートナーシップを生み、より自由で革新的なゲーム開発への道を切り開いた。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,7.91,一般,7.9,1.0,1.0,49.2,28.0,1960年代,未登録,2025-12-15 12:52:10,unverified,low,7.0,5.3,6.76,5.9,6.1,3.9,8.5,6.6,5.8,5.4,2025-12-20T17:55:19.542201,34225.0,523.99,1905.0,174554.0,29.0,,True,521.79,578.906268487353,1704.0,桜井政博 自分の作品を客観視したい 2002年,65.89,3.0,2026-01-10T00:23:48.074317,555717.0,5.5,,,
EP-260106232505228,P55B9C19,石田ゆり子,2.0,20.0,俳優・女優,343.0,あなたと同じ20歳のとき、石田ゆり子は女優として本格的なキャリアをスタートさせていた。この年、彼女はTBSドラマ「愛しあってるかい!」で主要キャラクターを演じ、平均視聴率18.2%という高い数字を記録した。翌1990年には映画「ひとつ屋根の下」の前身となる作品に出演し、後にフジテレビの同名ドラマで江口洋介らと共演することになる基盤を築いた。当時の石田は身長159センチ、体重45キロという小柄な体型ながら、スクリーンでの存在感は際立っていた。東京都内の撮影スタジオでは1日平均12時間の撮影スケジュールをこなし、月収は新人女優としては破格の150万円に達していた。この時期の彼女の演技は、後の代表作「101回目のプロポーズ」や数々のCM出演につながる重要な転換点となった。,ACHIEVEMENT,,,,REAL,,,,2026-01-06 23:07:32,4.0,,,,,6.9,,,,,,,,,,,,,,,6.0,5.0,7.0,7.0,6.0,5.0,9.0,,,480.24,2890.0,86097.0,13.0,,True,477.46,581.27184867599,1633.0,,67.55,3.0,2026-01-10T00:23:48.074435,467688.0,5.5,,,
EP-000003433,P55B9C19,石田ゆり子,2.0,45.0,俳優・女優,199.0,あなたと同じ45歳のとき、石田ゆり子は20年ぶりの月9主演ドラマ「逃げるは恥だが役に立つ」で、みくりの叔母役として新たな魅力を開花させた。若い頃のアイドル的人気から一度離れ、40代で迎えた表現者としての転機。SNSでの飾らない日常や愛猫との生活を通じて、年齢を重ねることの美しさを自然体で表現し、多くの女性に勇気を与えた。「年を取ることは怖くない」というメッセージを、演技と生き方の両面で証明した。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,7.71,一般,7.9,1.0,1.0,49.2,28.0,1950年代以前,未登録,2025-12-15 12:52:10,unverified,low,7.0,5.75,7.03,5.9,6.1,3.4,8.5,6.6,5.3,7.5,2025-12-20T09:52:21.088041,22844.0,480.24,2890.0,86097.0,13.0,,True,477.46,581.27184867599,1633.0,石田ゆり子 逃げるは恥だが役に立つ,61.57,3.0,2026-01-10T00:23:48.074550,533574.0,5.5,,,
EP-000002565,P55C0566,小田和正,2.0,10.0,音楽,289.0,あなたと同じ10歳のとき、小田和正は横浜の小学校で、音楽の授業中に先生のピアノ伴奏に合わせて歌う自分の声が、他の子どもたちとは違って響くことに気づいていた。ある日の合唱練習で、彼が歌うメロディーラインが教室全体に美しく響き渡ると、音楽の先生が「和正くんの声はとても素敵ね」と褒めてくれた。その瞬間、彼は歌うことの喜びを心の底から感じ、休み時間にも一人で校庭の隅で小さな声で歌を口ずさむようになった。まだ将来音楽家になるとは思っていませんでしたが、メロディーに包まれている時間が何よりも心地よく、この頃から音楽への深い愛情が静かに芽生え始めていたのだ。,挑戦,確認済み,オフコース,True,REAL,8.5,PHASE12_AGE_EXPANSION,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,7.5,一般,7.9,1.0,1.0,49.2,28.0,10代,未登録,2025-12-15 12:52:10,unverified,low,7.0,5.95,6.65,5.5,6.1,3.4,8.5,5.0,5.3,4.3,2025-12-20T09:13:41.944756,32216.0,472.64,3125.0,86322.0,8.0,,True,528.73,581.019121895121,1638.0,小田和正 和正くんの声はとても素敵ね,62.24,3.0,2026-01-10T00:23:48.074680,532947.0,5.2,,,
EP-000001179,P55C0566,小田和正,2.0,35.0,音楽,259.0,あなたと同じ35歳のとき、小田和正は『さよなら』の大ヒットの裏で、実は深刻なスランプに陥っていた。100万枚売れたにも関わらず「もう曲が書けない」と悩み、一時は音楽活動を辞めることまで考えていたのだ。そんな時、偶然立ち寄った喫茶店で聞こえてきた隣の席の老夫婦の何気ない会話に心を打たれ、「日常の中にこそ本当の音楽がある」と気づきた。この体験が彼の作曲スタイルを一変させ、後の『ラブ・ストーリーは突然に』などの名曲を生む原点となったのだ。成功の絶頂期に味わった挫折こそが、真の転機だったのだ。,転機,確認済み,オフコース,True,REAL,8.5,Phase 8.1強化版→SURPRISE_IMPROVED,未登録,1900-01-01 00:00:00,4.0,True,False,0.0,False,8.11,"記録,転機,達成",8.1,1.0,1.0,49.2,28.0,30代,未登録,2025-12-15 12:52:10,unverified,low,7.5,6.35,7.21,6.6,6.7,5.5,7.9,6.1,6.7,6.4,2025-12-20T01:49:58.007015,32216.0,472.64,3125.0,86322.0,8.0,,True,528.73,581.019121895121,1638.0,小田和正 さよなら,63.6,3.0,2026-01-10T00:23:48.074800,561784.0,5.5,,,
EP-000002414,P55CDD5C,Toshl,2.0,20.0,音楽,381.0,あなたと同じ20歳のとき、Toshlは音楽の道で生きていくという決断の重みに直面していた。1985年、X(後のX JAPAN)のボーカリストとして活動していた彼は、千葉の実家から都内のライブハウスへ通う日々を送っていた。しかし、バンドの知名度はまだ低く、ライブ会場に客がほとんど来ないこともあった。空席が目立つ会場で歌い続けることに、このまま続けていいのかという迷いが生まれた。それでも彼は、YOSHIKIをはじめとするメンバーとの約束を思い出し、ステージに立ち続けることを選んだ。観客が少なくても全力で歌う姿勢を貫いたことで、徐々に固定ファンが増え始めた。この時期の経験が、後に「何があっても歌い続ける」という彼の音楽人生の基盤となったのだ。華やかな成功の前には、誰にも見えない地道な積み重ねがあることを、彼は20歳で学んだのだった。,達成,確認済み,X JAPAN,True,REAL,8.5,不明,未登録,2025-11-28 16:32:00,4.0,False,False,0.0,False,8.03,一般,7.9,1.0,1.0,52.05,28.0,20代,未登録,2025-12-15 12:52:10,unverified,low,7.5,5.5,7.16,5.9,6.1,3.4,8.5,6.6,5.8,6.4,2025-12-20T09:06:35.582396,19701.0,496.21,2476.0,99132.0,24.0,,True,550.96,593.249678367607,1267.0,Toshl 何があっても歌い続ける 1985年,67.26,3.0,2026-01-10T00:23:48.074939,576922.0,5.5,,,
