episode_id,person_id,person_name,age,事実密度,composite_score
EP-2512072800,PEB63DD2,西村俊彦,42.0,1.0,546.9
EP-2512072802,PC28EC3A,田村善之,54.0,3.29,540.6
EP-2512072803,PEC081F8,佐々木清,47.0,2.98,616.9
EP-2512072805,P99A94F9,藤原毅夫,53.0,2.2,488.5
EP-2512072807,P093F862,鈴木信彦,45.0,1.0,522.3
EP-2512072810,P35EAC3E,デビッド・トンプソン,46.0,2.07,557.3
EP-2512072816,P49E0960,マーク・ブラウン,48.0,3.38,652.8
EP-251201163,P9D4845E,ユーゴ,40.0,2.2,495.3
EP-2512073820,P3BBBB40,池田晶子,45.0,1.71,504.0
EP-2512073831,P37122AD,ニールス・ボーア,30.0,2.8,488.5
EP-2512073837,P54C244C,ジョン・ドルトン,38.0,1.92,500.6
EP-2512073839,PB90D214,Claude Lévi-Strauss,50.0,2.09,518.8
EP-2512075232,P2BFB792,堀越のり,40.0,3.38,544.4
EP-2512075233,P9AE8D4B,みうらじゅん,50.0,3.18,540.5
EP-2512075241,PCE2DB62,川島なお美,30.0,3.38,506.0
EP-2512072631,PA56C028,藤山直美,42.0,3.18,601.8
EP-2512072632,P1B6A38B,岸田國士,50.0,3.18,483.6
EP-2512072633,PF32D761,木村伊兵衛,55.0,2.8,560.3
EP-2512072634,P7B64ECF,秋山黄色,28.0,3.38,530.9
EP-2512075646,P636CB97,押切蓮介,35.0,2.8,520.3
EP-2512075647,PCE2F1E0,加藤和恵,30.0,3.18,514.8
EP-2512075648,PBFB616A,神尾葉子,32.0,1.71,517.3
EP-2512075650,P6294DCE,佐藤大,40.0,3.18,524.8
EP-2512075651,PE497099,清水玲子,28.0,3.38,498.7
EP-2512075655,PA364ED2,田村隆平,25.0,3.38,480.2
EP-2512075656,P1B7DE78,つの丸,30.0,3.38,492.7
EP-2512075657,P593DB3A,成田良悟,28.0,3.38,521.7
EP-2512075520,P7EE701B,ジャン・ルノワール,42.0,3.38,499.5
EP-2512072879,P6D02305,里田まい,26.0,3.38,481.9
EP-2512072881,PBE123B6,水上颯,24.0,2.0,504.0
EP-2512072885,P83FB381,高谷惣亮,31.0,3.46,590.3
EP-2512072572,P7120F88,中西輝政,70.0,1.71,534.4
EP-2512072579,P8BA5092,ニッコロ・マキャヴェッリ,40.0,3.17,610.5
EP-2512072580,PC1748AF,トーマス・モア,45.0,2.79,505.1
EP-2512072581,P637D005,関口宏,38.0,3.38,508.7
EP-2512072585,PE45F332,安田峰俊,35.0,1.71,525.4
EP-2512072586,P175F57E,江田憲司,55.0,1.71,513.5
EP-2512072589,PD4720C3,小池晃,48.0,2.09,519.7
EP-2512072595,P93C533D,石平,45.0,2.47,538.7
EP-2512074336,P7A1175C,河田雄志,42.0,3.39,512.9
EP-2512074343,P0B0F3F4,アルフレッド・ラッセル・ウォレス,30.0,3.27,498.7
EP-2512074353,P6E66241,ピコ・イヤー,30.0,2.8,483.6
EP-2512075743,P226318E,太田光,42.0,2.09,480.3
EP-2512075750,P73A70CA,市川市蔵,25.0,3.38,481.4
EP-2512075493,P61BE361,葵わかな,24.0,2.8,526.3
EP-2512073382,P394968A,レオナール・フジタ,42.0,2.8,540.7
EP-2512073384,PCA72C28,いしだ壱成,28.0,3.38,489.2
EP-2512073390,P62DC365,ロバート・メープルソープ,40.0,3.38,491.5
EP-2512073399,PEB61F17,フランツ・リスト,30.0,2.2,504.1
EP-2512073400,PCF5D9BF,ヨハン・ゼバスティアン・バッハ,40.0,3.07,546.7
EP-2512073403,P3076EA9,尾形乾山,45.0,1.62,479.0
EP-2512073404,P1929F0F,速水御舟,35.0,2.8,514.9
EP-251201180,PCFA4BEC,日野原重明,89.0,3.48,516.3
EP-251201181,P33DB5A0,瀬戸内寂聴,89.0,2.27,502.9
EP-251201184,PAC33733,ベートーヴェン,0.0,2.79,501.4
EP-251201185,PEF622C9,ピカソ,0.0,3.12,538.6
EP-251201186,P93F1DB1,アインシュタイン,1.0,1.46,549.9
EP-251201187,P84A5F1,チャップリン,1.0,2.45,502.7
EP-251201190,P12FA00F,ヘレン・ケラー,2.0,2.79,544.0
EP-251201194,PDF5AFD6,本田圭佑,13.0,2.56,494.8
EP-251201195,PCFA4BEC,日野原重明,77.0,2.71,537.3
EP-251205689,P412FE98,裕仁（昭和天皇）,85.0,2.27,383.2
EP-251205693,PF2CFEDC,聖路加国際病院 日野原重明,99.0,2.71,600.7
EP-251205718,P0898C9B,葛飾北斎,88.0,3.37,515.1
EP-251205719,P1E93EED,横山大観,89.0,2.6,532.8
EP-251205722,PEE28158,モーツァルト,5.0,3.1,485.6
EP-251205723,PEF622C9,ピカソ,9.0,1.4,382.4
EP-251205727,PB4DBBD,スティービー・ワンダー,11.0,2.8,395.9
EP-251205732,P1B300C1,芦田愛菜,7.0,2.5,481.9
EP-251205733,PF2D6CCB,福原愛,4.0,2.5,525.9
EP-251205737,P4B0C3C0,ヨーヨー・マ,5.0,2.3,397.3
EP-251205746,P0983F91,寺田心,6.0,3.4,495.1
EP-251205776,P8YINABF,メルケル,51.0,3.3,486.3
EP-251205784,P571OLK9,一力遼,18.0,1.2,384.2
EP-251201205,P26E8196,伊藤元重,0.0,3.4,492.1
EP-251201212,PB85FB41,伊達政宗,0.0,1.77,496.0
EP-251201216,P412FE98,裕仁（昭和天皇）,0.0,2.27,478.6
EP-251201217,PDE643E3,江國香織,0.0,1.0,389.1
EP-251201219,P0EB49B5,佐倉綾音,0.0,2.27,520.6
EP-251201232,P93F1DB1,アインシュタイン,0.0,3.12,603.9
EP-251201233,PC4A4D22,水溜りボンド カンタ,0.0,2.27,528.7
EP-251201235,P27B69C2,氷川きよし,0.0,2.27,510.5
EP-251201242,P9C596E5,小渕恵三,0.0,2.71,547.8
EP-251201249,P78DC03A,石川さゆり,0.0,2.27,549.9
EP-251201256,PC27F7C9,悠木碧,0.0,3.4,478.9
EP-251201259,P7DCD285,青木昌彦,0.0,3.4,525.6
EP-251201269,P33B365B,きんさんぎんさん（成田きん）,0.0,2.16,579.2
EP-251201271,P5F2D3DF,きゃりーぱみゅぱみゅ,0.0,3.4,493.1
EP-251201278,PA1082DF,前田利家,0.0,1.33,512.0
EP-251201290,P4B21992,河野太郎,0.0,3.4,481.1
EP-251201298,PBD68EA5,長井龍雪,2.0,2.45,484.6
EP-251201303,PC67B928,伊達みきお,2.0,1.46,509.5
EP-251201305,P5D64A1B,鎌田大地,2.0,1.46,523.3
EP-251201306,PB85FB41,伊達政宗,2.0,1.0,495.8
EP-251201309,P8210F16,ヤン・ルカン,2.0,1.46,481.6
EP-251201314,PE2E1D91,ジョン・コルトレーン,2.0,2.45,493.0
EP-251201315,PF566BFB,矢部浩之,2.0,1.9,504.5
EP-251201316,PF4EEA37,ひろゆき,2.0,2.67,501.4
EP-251201318,P5E2A03D,佐藤優,2.0,1.0,383.6
EP-251201321,P35C2530,ジョニー・グリーンウッド,2.0,2.75,392.4
EP-251201325,PAC69109,伊沢拓司,2.0,1.33,501.0
EP-251201327,PC4A4D22,水溜りボンド カンタ,2.0,1.79,483.9
EP-251201330,PAF4C0D4,志位和夫,2.0,3.4,508.9
EP-251201332,P46ADEDA,ウィンストン・チャーチル,2.0,3.25,513.3
EP-251201336,P9C596E5,小渕恵三,2.0,2.71,532.2
EP-251201343,P78DC03A,石川さゆり,2.0,1.13,383.3
EP-251201345,PBAE1780,鈴木裕,2.0,2.45,526.9
EP-251201348,P9BAD338,ゆうこりん（小倉優子）,2.0,1.79,478.9
EP-251201351,PB59B5A8,沢城みゆき,2.0,1.13,385.1
EP-251201352,PA78C43F,RADWIMPSの野田洋次郎,2.0,1.79,399.5
EP-251201353,P7DCD285,青木昌彦,2.0,3.4,512.3
EP-251201358,PF55529D,エリック・クラプトン,2.0,2.95,515.4
EP-251201360,PF61FA8A,きんさんぎんさん（蟹江ぎん）,2.0,2.16,524.3
EP-251201363,P33B365B,きんさんぎんさん（成田きん）,2.0,2.16,497.9
EP-251201376,PC54F136,エルヴィス・プレスリー,2.0,3.25,492.7
EP-251201378,P28D3DA3,甲本ヒロト,2.0,1.13,377.9
EP-251201379,P5A61A66,阿部詩,2.0,1.13,393.7
EP-251201380,P86A3749,宮川大輔,2.0,1.13,479.1
EP-251201382,P215298E,シルクロード,2.0,1.46,513.7
EP-251201386,P2C5D183,エマニュエル・マクロン,2.0,2.75,504.4
EP-251201390,P55471AC,倖田來未,2.0,1.0,389.1
EP-251201404,P412FE98,裕仁（昭和天皇）,78.0,3.4,536.6
EP-251201410,PF4EEA37,ひろゆき,78.0,2.67,524.9
EP-251201412,P5E2A03D,佐藤優,78.0,2.01,494.1
EP-251201416,PA289782,池田秀一,78.0,2.56,493.9
EP-251201423,P27B69C2,氷川きよし,78.0,2.89,500.3
EP-251201427,P507643A,タカ,78.0,3.33,543.9
EP-251201431,P1220A80,ウェス・アンダーソン,78.0,2.75,487.9
EP-251201437,P78DC03A,石川さゆり,78.0,2.34,478.8
EP-251201445,PB59B5A8,沢城みゆき,78.0,1.46,481.6
EP-251201450,P446F6C9,陣内智則,78.0,2.34,511.5
EP-251201454,PF61FA8A,きんさんぎんさん（蟹江ぎん）,78.0,1.33,487.8
EP-251201457,P33B365B,きんさんぎんさん（成田きん）,78.0,1.33,482.3
EP-251201458,PE1CD67F,冨山和彦,78.0,2.67,501.0
EP-251201459,P5F2D3DF,きゃりーぱみゅぱみゅ,78.0,3.33,536.0
EP-251201461,PDE0DBF2,ジム・ジャームッシュ,78.0,2.95,545.5
EP-251201474,P86A3749,宮川大輔,78.0,3.0,522.8
EP-251201475,PE5823D4,真島昌利,78.0,2.95,506.4
EP-251201483,P799AFBC,宮野真守,78.0,2.67,536.9
EP-251201492,P122DBD7,ジョン・ボーナム,8.0,2.95,486.3
EP-251201493,P5D64A1B,鎌田大地,8.0,2.45,522.7
EP-251201494,PB85FB41,伊達政宗,8.0,1.0,529.3
EP-251201497,P8210F16,ヤン・ルカン,8.0,3.4,504.7
EP-251201500,P492998C,ジョン・シナ,8.0,2.89,572.9
EP-251201505,PA7E5852,佐藤オオキ,8.0,3.0,520.7
EP-251201507,P385ECB0,ジョルジュ・サンピエール,8.0,1.79,501.9
EP-251201508,P8AC074B,エディ・ヴェダー,8.0,2.75,506.0
EP-251201511,PA254CB0,ウラジーミル・プーチン,8.0,2.12,518.1
EP-251201514,P93F1DB1,アインシュタイン,8.0,1.79,514.5
EP-251201515,PC4A4D22,水溜りボンド カンタ,8.0,2.67,527.1
EP-251201519,PA268F9B,ノーマン・リア,8.0,2.45,565.5
EP-251201520,P46ADEDA,ウィンストン・チャーチル,8.0,2.75,511.7
EP-251201524,P9C596E5,小渕恵三,8.0,2.71,492.9
EP-251201525,P1220A80,ウェス・アンダーソン,8.0,2.75,545.3
EP-251201526,P9CBA8FD,ハリー・ベラフォンテ,8.0,2.75,522.1
EP-251201528,PB11F03D,ハルク・ホーガン,8.0,2.75,575.9
EP-251201530,PC96C2ED,りゅうちぇる,8.0,1.46,483.5
EP-251201532,P002CAB1,今田耕司,8.0,1.46,481.6
EP-251201535,P9B318B2,バカリズム,8.0,1.79,490.7
EP-251201536,P9BAD338,ゆうこりん（小倉優子）,8.0,2.89,552.3
EP-251201543,P8992DA8,ミック・ジャガー,8.0,3.25,530.6
EP-251201544,P446F6C9,陣内智則,8.0,1.57,491.2
EP-251201546,PF55529D,エリック・クラプトン,8.0,2.75,488.2
EP-251201549,P28B9C36,宮内義彦,8.0,1.57,520.4
EP-251201553,P5F2D3DF,きゃりーぱみゅぱみゅ,8.0,3.19,548.3
EP-251201555,PDE0DBF2,ジム・ジャームッシュ,8.0,3.19,494.4
EP-251201557,P5691A41,ジェームズ・ラブロック,8.0,2.45,491.9
EP-251201558,P9B7BC2F,浜田雅功,8.0,1.9,497.8
EP-251201559,P7DFA2DF,浜辺美波,8.0,2.23,525.0
EP-251201561,P6A20761,ジェンスン・ファン,8.0,2.12,534.5
EP-251201562,P956F53F,細川護熙,8.0,2.27,487.4
EP-251201567,P5A61A66,阿部詩,8.0,1.13,380.1
EP-251201570,P215298E,シルクロード,8.0,2.12,492.0
EP-251201576,PDBA0C44,メル・ブルックス,8.0,2.45,533.2
EP-251201577,P799AFBC,宮野真守,8.0,1.13,501.0
EP-251201578,PAA24C29,ベティ・ホワイト,3.0,2.95,507.0
EP-251201579,PBD68EA5,長井龍雪,3.0,2.89,519.3
EP-251201584,PC67B928,伊達みきお,3.0,1.9,495.1
EP-251201587,PB85FB41,伊達政宗,3.0,1.0,506.3
EP-251201590,P8210F16,ヤン・ルカン,3.0,1.57,528.1
EP-251201591,P412FE98,裕仁（昭和天皇）,3.0,2.27,502.2
EP-251201593,P492998C,ジョン・シナ,3.0,1.79,508.2
EP-251201595,PE2E1D91,ジョン・コルトレーン,3.0,2.75,495.7
EP-251201597,PF4EEA37,ひろゆき,3.0,3.34,538.2
EP-251201598,PA7E5852,佐藤オオキ,3.0,1.9,489.7
EP-251201599,P5E2A03D,佐藤優,3.0,1.13,381.1
EP-251201600,P385ECB0,ジョルジュ・サンピエール,3.0,2.56,571.8
EP-251201602,P35C2530,ジョニー・グリーンウッド,3.0,2.75,382.0
EP-251201605,P67901C8,西岡良仁,3.0,2.89,496.8
EP-251201607,P93F1DB1,アインシュタイン,3.0,2.12,522.8
EP-251201608,PC4A4D22,水溜りボンド カンタ,3.0,1.46,550.6
EP-251201609,P7E1C007,小野伸二,3.0,1.79,489.3
EP-251201610,P27B69C2,氷川きよし,3.0,1.13,374.9
EP-251201613,P46ADEDA,ウィンストン・チャーチル,3.0,3.25,486.2
EP-251201615,P7B5E607,スガシカオ,3.0,2.75,481.6
EP-251201616,P060433F,ウェイン・ショーター,3.0,2.95,485.5
EP-251201619,P9CBA8FD,ハリー・ベラフォンテ,3.0,3.19,505.4
EP-251201622,P11AD686,今敏,3.0,3.33,533.6
EP-251201625,P002CAB1,今田耕司,3.0,1.13,505.7
EP-251201626,PBAE1780,鈴木裕,3.0,2.67,540.5
EP-251201627,P58515C0,ハービー・ハンコック,3.0,2.75,523.1
EP-251201628,P9B318B2,バカリズム,3.0,1.79,489.0
EP-251201630,PC8DA14E,ジョージ・ソロス,3.0,2.75,526.7
EP-251201632,PB59B5A8,沢城みゆき,3.0,1.46,398.1
EP-251201634,P7DCD285,青木昌彦,3.0,3.4,496.5
EP-251201637,P446F6C9,陣内智則,3.0,1.46,508.8
EP-251201638,PB4A94E1,くりぃむしちゅー,3.0,1.0,375.1
EP-251201639,PF55529D,エリック・クラプトン,3.0,3.39,529.1
EP-251201644,P33B365B,きんさんぎんさん（成田きん）,3.0,2.16,549.2
EP-251201645,PE1CD67F,冨山和彦,3.0,1.13,487.6
EP-251201646,P5F2D3DF,きゃりーぱみゅぱみゅ,3.0,2.45,546.2
EP-251201647,P842D15D,出崎統,3.0,3.4,525.7
EP-251201652,P7DFA2DF,浜辺美波,3.0,1.57,502.4
EP-251201654,P6A20761,ジェンスン・ファン,3.0,2.12,490.2
EP-251201657,PC54F136,エルヴィス・プレスリー,3.0,2.95,482.6
EP-251201658,PB7DEC5C,ビル・エヴァンス,3.0,2.75,516.4
EP-251201659,P28D3DA3,甲本ヒロト,3.0,1.79,391.1
EP-251201660,P5A61A66,阿部詩,3.0,1.9,487.8
EP-251201661,P86A3749,宮川大輔,3.0,2.34,524.0
EP-251201663,P215298E,シルクロード,3.0,1.79,508.2
EP-251201665,P4B21992,河野太郎,3.0,1.0,380.9
EP-251201666,P68D9697,富澤たけし,3.0,1.13,395.2
EP-251201669,PDBA0C44,メル・ブルックス,3.0,2.75,530.9
EP-251201671,PAA24C29,ベティ・ホワイト,4.0,1.79,484.4
EP-251201677,PC67B928,伊達みきお,4.0,3.45,509.7
EP-251201680,PB85FB41,伊達政宗,4.0,1.0,529.4
EP-251201681,P99203FA,バラク・オバマ,4.0,3.19,586.2
EP-251201683,P8210F16,ヤン・ルカン,4.0,2.23,525.2
EP-251201686,P492998C,ジョン・シナ,4.0,2.45,546.3
EP-251201687,P0EB49B5,佐倉綾音,4.0,1.13,373.4
EP-251201689,PF566BFB,矢部浩之,4.0,3.0,505.6
EP-251201693,P385ECB0,ジョルジュ・サンピエール,4.0,2.56,587.5
EP-251201700,P93F1DB1,アインシュタイン,4.0,1.79,551.4
EP-251201701,PC4A4D22,水溜りボンド カンタ,4.0,1.46,528.1
EP-251201704,PAF4C0D4,志位和夫,4.0,2.71,515.8
EP-251201707,P507643A,タカ,4.0,1.46,390.1
EP-251201712,P9CBA8FD,ハリー・ベラフォンテ,4.0,2.75,489.2
EP-251201719,PBAE1780,鈴木裕,4.0,2.12,492.7
EP-251201720,P58515C0,ハービー・ハンコック,4.0,2.75,524.0
EP-251201722,P9BAD338,ゆうこりん（小倉優子）,4.0,2.23,510.5
EP-251201723,PC8DA14E,ジョージ・ソロス,4.0,3.33,514.4
EP-251201726,PA78C43F,RADWIMPSの野田洋次郎,4.0,1.46,390.9
EP-251201728,P9209E9C,ジミ・ヘンドリックス,4.0,2.12,484.6
EP-251201730,P446F6C9,陣内智則,4.0,1.0,512.8
EP-251201732,PF55529D,エリック・クラプトン,4.0,3.33,573.3
EP-251201735,P28B9C36,宮内義彦,4.0,3.04,504.4
EP-251201739,P5F2D3DF,きゃりーぱみゅぱみゅ,4.0,3.19,507.7
EP-251201742,P6E9F6E7,畑岡奈紗,4.0,1.57,481.1
EP-251201747,P6A20761,ジェンスン・ファン,4.0,2.12,504.9
EP-251201751,PB7DEC5C,ビル・エヴァンス,4.0,2.75,506.8
EP-251201753,P5A61A66,阿部詩,4.0,1.46,487.9
EP-251201754,P86A3749,宮川大輔,4.0,1.13,502.0
EP-251201756,P215298E,シルクロード,4.0,1.9,502.1
EP-251201759,P68D9697,富澤たけし,4.0,2.67,494.1
EP-251201761,P0291EB6,粗品,4.0,2.23,485.1
EP-251201762,PDBA0C44,メル・ブルックス,4.0,1.79,490.3
EP-251201771,P122DBD7,ジョン・ボーナム,1.0,2.95,491.8
EP-251201772,P5D64A1B,鎌田大地,1.0,2.56,514.4
EP-251201773,PB85FB41,伊達政宗,1.0,1.33,532.4
EP-251201774,P99203FA,バラク・オバマ,1.0,2.12,544.2
EP-251201778,PDE643E3,江國香織,1.0,1.0,381.3
EP-251201782,PF566BFB,矢部浩之,1.0,1.46,479.0
EP-251201786,P385ECB0,ジョルジュ・サンピエール,1.0,2.75,479.7
EP-251201794,P7E1C007,小野伸二,1.0,2.23,502.6
EP-251201798,P46ADEDA,ウィンストン・チャーチル,1.0,3.25,546.3
EP-251201811,PBAE1780,鈴木裕,1.0,2.56,508.2
EP-251201814,P9BAD338,ゆうこりん（小倉優子）,1.0,1.46,491.8
EP-251201816,PC27F7C9,悠木碧,1.0,1.13,379.0
EP-251201817,PB59B5A8,沢城みゆき,1.0,1.46,394.0
EP-251201822,P446F6C9,陣内智則,1.0,2.01,536.1
EP-251201823,PB4A94E1,くりぃむしちゅー,1.0,3.04,501.2
EP-251201824,PF55529D,エリック・クラプトン,1.0,2.75,498.1
EP-251201826,PF61FA8A,きんさんぎんさん（蟹江ぎん）,1.0,2.16,520.5
EP-251201829,P33B365B,きんさんぎんさん（成田きん）,1.0,2.16,501.5
EP-251201830,PE1CD67F,冨山和彦,1.0,3.4,479.8
EP-251201831,P5F2D3DF,きゃりーぱみゅぱみゅ,1.0,2.45,485.5
EP-251201841,PA107568,ビリー・ホリデイ,1.0,2.75,500.7
EP-251201850,P4B21992,河野太郎,1.0,1.0,393.9
EP-251201852,P2C5D183,エマニュエル・マクロン,1.0,2.75,482.7
EP-251201853,P0291EB6,粗品,1.0,1.0,375.1
EP-251201856,P55471AC,倖田來未,1.0,1.13,386.5
EP-251201858,PBD68EA5,長井龍雪,77.0,2.23,522.6
EP-251201862,PABF043E,小林慶一郎,77.0,1.57,479.9
EP-251201870,P412FE98,裕仁（昭和天皇）,77.0,3.04,510.7
EP-251201879,P385ECB0,ジョルジュ・サンピエール,77.0,2.75,520.9
EP-251201882,PA289782,池田秀一,77.0,2.89,504.0
EP-251201890,PAF4C0D4,志位和夫,77.0,3.04,509.0
EP-251201899,P7444D96,笠原将弘,77.0,1.57,382.9
EP-251201903,P78DC03A,石川さゆり,77.0,2.01,398.6
EP-251201905,PBAE1780,鈴木裕,77.0,3.19,505.2
EP-251201907,P9B318B2,バカリズム,77.0,3.45,480.9
EP-251201910,PC27F7C9,悠木碧,77.0,1.79,371.7
EP-251201911,PB59B5A8,沢城みゆき,77.0,2.89,561.6
EP-251201912,PA78C43F,RADWIMPSの野田洋次郎,77.0,2.67,521.3
EP-251201916,P446F6C9,陣内智則,77.0,2.34,503.7
EP-251201921,P28B9C36,宮内義彦,77.0,2.23,483.4
EP-251201922,PF550A13,白洲次郎,77.0,3.15,501.9
EP-251201924,PE1CD67F,冨山和彦,77.0,2.67,538.9
EP-251201928,P6E9F6E7,畑岡奈紗,77.0,2.89,535.3
EP-251201932,PA1082DF,前田利家,77.0,1.33,391.2
EP-251201934,P956F53F,細川護熙,77.0,3.4,518.8
EP-251201955,PC67B928,伊達みきお,10.0,2.89,534.9
EP-251201957,P5D64A1B,鎌田大地,10.0,2.45,517.5
EP-251201958,PB85FB41,伊達政宗,10.0,1.0,524.0
EP-251201962,P412FE98,裕仁（昭和天皇）,10.0,2.27,507.0
EP-251201965,P0EB49B5,佐倉綾音,10.0,2.45,480.0
EP-251201966,PE2E1D91,ジョン・コルトレーン,10.0,2.12,532.3
EP-251201968,PF4EEA37,ひろゆき,10.0,3.0,485.6
EP-251201971,P385ECB0,ジョルジュ・サンピエール,10.0,2.45,545.4
EP-251201972,P8AC074B,エディ・ヴェダー,10.0,2.12,492.7
EP-251201975,PA254CB0,ウラジーミル・プーチン,10.0,2.75,557.4
EP-251201977,PAC69109,伊沢拓司,10.0,2.46,516.6
EP-251201978,P93F1DB1,アインシュタイン,10.0,2.56,606.9
EP-251201980,P7E1C007,小野伸二,10.0,2.45,496.7
EP-251201981,P27B69C2,氷川きよし,10.0,1.79,502.7
EP-251201984,P46ADEDA,ウィンストン・チャーチル,10.0,2.75,493.6
EP-251201985,P507643A,タカ,10.0,1.79,486.1
EP-251201987,P060433F,ウェイン・ショーター,10.0,3.25,505.0
EP-251201992,PB11F03D,ハルク・ホーガン,10.0,2.75,537.0
EP-251201996,P002CAB1,今田耕司,10.0,1.46,496.6
EP-251201997,PBAE1780,鈴木裕,10.0,2.12,500.4
EP-251202007,P8992DA8,ミック・ジャガー,10.0,2.95,512.9
EP-251202010,PF55529D,エリック・クラプトン,10.0,2.45,508.3
EP-251202017,P5F2D3DF,きゃりーぱみゅぱみゅ,10.0,2.45,485.0
EP-251202019,PDE0DBF2,ジム・ジャームッシュ,10.0,2.56,555.3
EP-251202021,P5691A41,ジェームズ・ラブロック,10.0,2.45,512.9
EP-251202024,PA1082DF,前田利家,10.0,1.0,490.6
EP-251202026,P956F53F,細川護熙,10.0,2.27,490.2
EP-251202027,PA107568,ビリー・ホリデイ,10.0,2.45,479.5
EP-251202029,PB7DEC5C,ビル・エヴァンス,10.0,2.75,479.3
EP-251202041,P0291EB6,粗品,10.0,1.13,374.8
EP-251202042,PDBA0C44,メル・ブルックス,10.0,2.75,571.1
EP-251202045,P26E8196,伊藤元重,7.0,2.21,478.7
EP-251202049,PC67B928,伊達みきお,7.0,2.12,519.9
EP-251202051,P5D64A1B,鎌田大地,7.0,2.56,547.8
EP-251202052,PB85FB41,伊達政宗,7.0,1.0,542.5
EP-251202055,P8210F16,ヤン・ルカン,7.0,2.12,486.6
EP-251202056,P412FE98,裕仁（昭和天皇）,7.0,2.71,559.7
EP-251202058,P492998C,ジョン・シナ,7.0,2.45,555.5
EP-251202059,P0EB49B5,佐倉綾音,7.0,1.46,480.0
EP-251202060,PE2E1D91,ジョン・コルトレーン,7.0,2.75,491.1
EP-251202061,PA7E5852,佐藤オオキ,7.0,3.33,511.6
EP-251202062,P5E2A03D,佐藤優,7.0,1.13,492.8
EP-251202063,P385ECB0,ジョルジュ・サンピエール,7.0,2.12,528.6
EP-251202066,PA289782,池田秀一,7.0,1.46,393.7
EP-251202067,PA254CB0,ウラジーミル・プーチン,7.0,2.75,484.4
EP-251202068,P67901C8,西岡良仁,7.0,2.12,492.7
EP-251202070,P93F1DB1,アインシュタイン,7.0,1.46,574.1
EP-251202071,PC4A4D22,水溜りボンド カンタ,7.0,1.79,498.5
EP-251202076,P46ADEDA,ウィンストン・チャーチル,7.0,2.75,491.2
EP-251202079,P060433F,ウェイン・ショーター,7.0,2.75,392.4
EP-251202080,P9C596E5,小渕恵三,7.0,1.0,491.7
EP-251202081,P1220A80,ウェス・アンダーソン,7.0,2.75,519.3
EP-251202083,P7444D96,笠原将弘,7.0,2.01,513.9
EP-251202085,P11AD686,今敏,7.0,2.45,481.4
EP-251202088,P002CAB1,今田耕司,7.0,3.12,511.9
EP-251202092,P9BAD338,ゆうこりん（小倉優子）,7.0,2.67,490.5
EP-251202095,PB59B5A8,沢城みゆき,7.0,1.13,397.1
EP-251202096,PA78C43F,RADWIMPSの野田洋次郎,7.0,1.79,395.1
EP-251202098,P9209E9C,ジミ・ヘンドリックス,7.0,2.45,503.1
EP-251202099,P8992DA8,ミック・ジャガー,7.0,2.95,514.9
EP-251202104,PF61FA8A,きんさんぎんさん（蟹江ぎん）,7.0,2.16,521.0
EP-251202109,P5F2D3DF,きゃりーぱみゅぱみゅ,7.0,3.19,526.8
EP-251202112,P6E9F6E7,畑岡奈紗,7.0,2.68,495.7
EP-251202113,P5691A41,ジェームズ・ラブロック,7.0,2.56,576.2
EP-251202115,P7DFA2DF,浜辺美波,7.0,1.46,518.9
EP-251202117,P6A20761,ジェンスン・ファン,7.0,1.46,539.0
EP-251202118,P956F53F,細川護熙,7.0,2.71,528.8
EP-251202121,PB7DEC5C,ビル・エヴァンス,7.0,2.75,513.5
EP-251202124,P86A3749,宮川大輔,7.0,1.57,482.9
EP-251202126,P215298E,シルクロード,7.0,2.67,552.8
EP-251202128,P4B21992,河野太郎,7.0,3.4,518.9
EP-251202136,P50B04C8,ジョン・マッケンタイア,13.0,2.45,521.1
EP-251202137,PABF043E,小林慶一郎,13.0,3.4,484.8
EP-251202138,PC67B928,伊達みきお,13.0,2.12,500.0
EP-251202139,P122DBD7,ジョン・ボーナム,13.0,2.95,506.6
EP-251202140,P5D64A1B,鎌田大地,13.0,1.79,513.9
EP-251202142,P99203FA,バラク・オバマ,13.0,2.75,545.7
EP-251202147,P492998C,ジョン・シナ,13.0,2.75,524.4
EP-251202150,PF566BFB,矢部浩之,13.0,1.79,505.6
EP-251202154,P385ECB0,ジョルジュ・サンピエール,13.0,2.12,546.2
EP-251202155,P8AC074B,エディ・ヴェダー,13.0,2.56,591.8
EP-251202156,P35C2530,ジョニー・グリーンウッド,13.0,3.25,492.9
EP-251202158,PA254CB0,ウラジーミル・プーチン,13.0,2.75,508.7
EP-251202159,P67901C8,西岡良仁,13.0,2.45,525.0
EP-251202161,P93F1DB1,アインシュタイン,13.0,1.46,550.4
EP-251202162,PC4A4D22,水溜りボンド カンタ,13.0,1.46,485.7
EP-251202165,PAF4C0D4,志位和夫,13.0,3.4,517.9
EP-251202169,P7B5E607,スガシカオ,13.0,2.89,535.7
EP-251202172,P1220A80,ウェス・アンダーソン,13.0,2.75,479.6
EP-251202174,P7444D96,笠原将弘,13.0,2.01,502.9
EP-251202179,P002CAB1,今田耕司,13.0,1.9,527.3
EP-251202187,PA78C43F,RADWIMPSの野田洋次郎,13.0,1.46,502.1
EP-251202190,P8992DA8,ミック・ジャガー,13.0,3.25,493.6
EP-251202191,P446F6C9,陣内智則,13.0,3.0,494.8
EP-251202193,PF55529D,エリック・クラプトン,13.0,2.95,589.5
