episode_id,person_id,person_name,text_name,mismatch_type
EP-251130018,PF67D08A,松本伊代,,duplicate_episode_id
EP-251130018,PEFDFB8A,篠原ともえ,,duplicate_episode_id
EP-251130018,P577A486,佐藤隆太,,duplicate_episode_id
EP-251130018,PCE34E71,ムロツヨシ,,duplicate_episode_id
EP-251130018,PB5ADACF,小出恵介,,duplicate_episode_id
EP-251130018,PBFE9DF9,三浦翔平,,duplicate_episode_id
EP-251130018,PBCA4B74,溝端淳平,,duplicate_episode_id
EP-251130018,P59E633E,城田優,,duplicate_episode_id
EP-251130018,P1AB9CB8,水嶋ヒロ,,duplicate_episode_id
EP-251130018,P9B63302,小西真奈美,,duplicate_episode_id
EP-251130018,P611BC2D,ベン・アフレック,,duplicate_episode_id
EP-251130018,PDFAA815,アダム・サンドラー,,duplicate_episode_id
EP-251130018,PF3AE631,エディ・マーフィー,,duplicate_episode_id
EP-251130018,P39C84B9,マイク・マイヤーズ,,duplicate_episode_id
EP-251130018,PE28DD02,ベン・スティラー,,duplicate_episode_id
EP-251130018,PA3DA674,オーウェン・ウィルソン,,duplicate_episode_id
EP-251130018,P4718C15,ヴィンス・ヴォーン,,duplicate_episode_id
EP-251130019,P3B2AB27,勘三郎,,duplicate_episode_id
EP-251130019,PF743F20,片岡仁左衛門,,duplicate_episode_id
EP-251130019,P453FC08,マーティン・スコセッシ,,duplicate_episode_id
EP-251130019,PD0FAF68,フランシス・フォード・コッポラ,,duplicate_episode_id
EP-251130019,P72DA736,ウディ・アレン,,duplicate_episode_id
EP-251130019,P8F8A125,マーロン・ブランド,,duplicate_episode_id
EP-251130019,PF9FDC03,ローレンス・オリヴィエ,,duplicate_episode_id
EP-251130019,PEFA9242,オーソン・ウェルズ,,duplicate_episode_id
EP-251130019,P3B6029A,千昌夫,,duplicate_episode_id
EP-251130019,PEDEFBE9,ジョニー・キャッシュ,,duplicate_episode_id
EP-251130019,P42FC1AA,岡本真夜,,duplicate_episode_id
EP-251130019,P1F4EB70,森田つぐみ,,duplicate_episode_id
EP-251130019,P061C05A,尾形大作,,duplicate_episode_id
EP-251130019,P87DA276,都はるみ,,duplicate_episode_id
EP-251130019,PAE981E9,小柳ルミ子,,duplicate_episode_id
EP-251130019,P86517B0,クリス・ブラウン,,duplicate_episode_id
EP-251130019,PEC9F594,島倉千代子,,duplicate_episode_id
EP-251130019,P259A8D8,シャキーラ,,duplicate_episode_id
EP-251130019,PE40C0F6,西城秀樹,,duplicate_episode_id
EP-251130019,P9E245B3,ジャネット・ジャクソン,,duplicate_episode_id
EP-251130019,PBAD9E46,山本リンダ,,duplicate_episode_id
EP-251130019,P038E0E8,セリーヌ・ディオン,,duplicate_episode_id
EP-251130019,PE3866CE,ジョージ・マイケル,,duplicate_episode_id
EP-251130019,PA79381E,エイミー・ワインハウス,,duplicate_episode_id
EP-251130019,P560AC9A,アリシア・キーズ,,duplicate_episode_id
EP-251130020,P40A18F5,山下智久,,duplicate_episode_id
EP-251130020,PBCA0133,ジョコビッチ,,duplicate_episode_id
EP-251130020,P9D4DCF8,スティーブン・カリー,,duplicate_episode_id
EP-251130020,P540928A,福岡ソフトバンクホークス工藤公康,,duplicate_episode_id
EP-251130020,PC3BD2CA,パトリック・チャン,,duplicate_episode_id
EP-251130020,P920AE1D,エヴァ・ロンゴリア,,duplicate_episode_id
EP-251130020,PF9A242C,ダニエル・クビアト,,duplicate_episode_id
EP-251130020,P75C6938,山田久志,,duplicate_episode_id
EP-251130020,P020ADA5,鈴木亜由子,,duplicate_episode_id
EP-251130020,P8266AA4,平野綾,,duplicate_episode_id
EP-251130020,PF54CFAF,橋爪功,,duplicate_episode_id
EP-251130020,PDED3634,ファン・ペルシー,,duplicate_episode_id
EP-251130020,P11D9096,アリソン・フェリックス,,duplicate_episode_id
EP-251130020,P3AA3EBC,チェコ・ペレス,,duplicate_episode_id
EP-251130020,P0B126FB,カリム・ベンゼマ,,duplicate_episode_id
EP-251130020,P50A1A53,田臥勇太,,duplicate_episode_id
EP-251130020,P2EB548F,谷口雄也,,duplicate_episode_id
EP-251130020,P7F43D55,ダニー・リカルド,,duplicate_episode_id
EP-251130020,P7ADA8B5,アリシア・サクラモーン,,duplicate_episode_id
EP-251130020,PB99C5B2,谷本歩実,,duplicate_episode_id
EP-251130020,P0ACABC0,ラモス瑠偉,,duplicate_episode_id
EP-251130020,P03BC8E7,菊池涼介,,duplicate_episode_id
EP-251130020,P3BD6594,カイリー・アービング,,duplicate_episode_id
EP-251130021,P8CB969A,中島らも,,duplicate_episode_id
EP-251130021,P91A8582,竹内まりや,,duplicate_episode_id
EP-251130021,P7DC4E25,マドンナ,,duplicate_episode_id
EP-251130021,P32BB33,ジョン・レノン,,duplicate_episode_id
EP-251130021,P76D1E99,スタン・リー,,duplicate_episode_id
EP-251130021,P7DB4978,ジョージ・ルーカス,,duplicate_episode_id
EP-251130021,PEAC9BF5,許斐剛,,duplicate_episode_id
EP-251130021,P9B374BF,永井豪,,duplicate_episode_id
EP-251130021,P612D6E5,藤田和日郎,,duplicate_episode_id
EP-251130021,P418BE35,橋本孝,,duplicate_episode_id
EP-251130021,P79D9098,中裕司,,duplicate_episode_id
EP-251130021,P9B73427,横山智佐,,duplicate_episode_id
EP-251130021,P81F556E,手塚治虫,,duplicate_episode_id
EP-251130021,PAEC0A93,高橋留美子,,duplicate_episode_id
EP-251130021,P9B374BF,永井豪,,duplicate_episode_id
EP-251130021,P596E029,石ノ森章太郎,,duplicate_episode_id
EP-251130021,P569EDC7,真島ヒロ,,duplicate_episode_id
EP-251130021,P8057B58,三浦建太郎,,duplicate_episode_id
EP-251130021,PC32F1A4,武内直子,,duplicate_episode_id
EP-251130021,P119A237,麻枝准,,duplicate_episode_id
EP-251130021,PBAE1780,鈴木裕,,duplicate_episode_id
EP-251130021,P66EB2CB,ジョン・ロメロ,,duplicate_episode_id
EP-251130021,PCE29A41,クリフ・ブレジンスキー,,duplicate_episode_id
EP-251130021,P2ADD0C2,アンドリュー・スタントン,,duplicate_episode_id
EP-251130022,PE1B780,オードリー・ヘプバーン,,duplicate_episode_id
EP-251130022,PF892AFF,ジャック・ニコルソン,,duplicate_episode_id
EP-251130022,PD5F4214,ワット,,duplicate_episode_id
EP-251130022,P3E52A1B,ベンツ,,duplicate_episode_id
EP-251130022,P975B2FB,コッホ,,duplicate_episode_id
EP-251130022,P8921120,ゼンメルワイス,,duplicate_episode_id
EP-251130022,P4ABFA9A,デカルト,,duplicate_episode_id
EP-251130022,PD1B48C5,エルヴィン・シュレーディンガー,,duplicate_episode_id
EP-251130022,P518B205,マックス・ボルン,,duplicate_episode_id
EP-251130022,P38F4CAC,タイコ・ブラーエ,,duplicate_episode_id
EP-251130022,P39D1E4B,ゴットフリート・ライプニッツ,,duplicate_episode_id
EP-251130022,PF2154C6,アンドレ・マリー・アンペア,,duplicate_episode_id
EP-251130022,P70A1255,ハインリッヒ・ヘルツ,,duplicate_episode_id
EP-251130022,PCDA6598,アントワーヌ・ラヴォアジエ,,duplicate_episode_id
EP-251130022,PEEE4921,ジョン・ダルトン,,duplicate_episode_id
EP-251130022,P96D3302,青色LED開発チーム,,duplicate_episode_id
EP-251130022,P437C035,ASIMO開発チーム,,duplicate_episode_id
EP-251130022,PB875522,甘利俊一,,duplicate_episode_id
EP-251130022,P2AC8021,田中好子,,duplicate_episode_id
EP-251130023,P5172E80,チャーリー・チャップリン,,duplicate_episode_id
EP-251130023,PEEAE42D,レオナルド・ディカプリオ,,duplicate_episode_id
EP-251130023,P32BB33,ジョン・レノン,,duplicate_episode_id
EP-251130023,P0FBF29E,ヒュー・グラント,,duplicate_episode_id
EP-251130023,P27F3D53,レイチェル・マクアダムス,,duplicate_episode_id
EP-251130023,P5767334,ジェイミー・フォックス,,duplicate_episode_id
EP-251130023,PC64AD36,キリアン・マーフィー,,duplicate_episode_id
EP-251130023,P4BDE86E,伊藤美咲,,duplicate_episode_id
EP-251130023,P9DC76A6,藤原竜也,,duplicate_episode_id
EP-251130023,P8B1BE7C,松岡昌宏,,duplicate_episode_id
EP-251130023,PAA2B45F,伊藤淳史,,duplicate_episode_id
EP-251130023,P689305E,玉山鉄二,,duplicate_episode_id
EP-251130023,P0C1793C,塚本高史,,duplicate_episode_id
EP-251130023,PF733BA6,宮藤官九郎,,duplicate_episode_id
EP-251130023,PA603B89,リース・ウィザースプーン,,duplicate_episode_id
EP-251130023,PEAF2E52,クリス・エヴァンス,,duplicate_episode_id
EP-251130023,P023444C,スカーレット・ヨハンソン,,duplicate_episode_id
EP-251130023,PB6035E9,ザック・エフロン,,duplicate_episode_id
EP-251130023,PADDB2D6,ケイラ・ナイトレイ,,duplicate_episode_id
EP-251130023,P37B9FE7,マット・デイモン,,duplicate_episode_id
EP-251130023,P611BC2D,ベン・アフレック,,duplicate_episode_id
EP-251130023,PD756B74,ヒュー・ジャックマン,,duplicate_episode_id
EP-251130023,P4832F96,ジェイク・ギレンホール,,duplicate_episode_id
EP-251130023,PDFBB148,ジェニファー・ガーナー,,duplicate_episode_id
EP-251130023,P27F3D53,レイチェル・マクアダムス,,duplicate_episode_id
EP-251130023,P9CC8ECE,キーラ・ナイトレイ,,duplicate_episode_id
EP-251130023,PDB6E67A,オーランド・ブルーム,,duplicate_episode_id
EP-251130023,P287BF9A,キーファー・サザーランド,,duplicate_episode_id
EP-251130023,P9025638,フォレスト・ウィテカー,,duplicate_episode_id
EP-251130023,P99143B2,ダニエル・デイ=ルイス,,duplicate_episode_id
EP-251130023,PF0D50E2,ショーン・ペン,,duplicate_episode_id
EP-251130023,PA6E4B33,エイミー・アダムス,,duplicate_episode_id
EP-251130023,P006A642,ビル・マーレイ,,duplicate_episode_id
EP-251130024,P20B599B,さくらんぼ,,duplicate_episode_id
EP-251130024,PEDDDC1C,安田美沙子,,duplicate_episode_id
EP-251130024,P787FA1D,エルビス・プレスリー,,duplicate_episode_id
EP-251130024,PA1898D6,スタンリー・キューブリック,,duplicate_episode_id
EP-251130024,PC2923E6,フランク・シナトラ,,duplicate_episode_id
EP-251130024,P57C1AF6,内田百閒,,duplicate_episode_id
EP-251130024,P88AE3E1,色川武大,,duplicate_episode_id
EP-251130024,PE350A2B,宮本常一,,duplicate_episode_id
EP-251130024,P54B090E,立原道造,,duplicate_episode_id
EP-251130024,PE6E15F2,中原淳一,,duplicate_episode_id
EP-251130024,PC821183,丸谷才一,,duplicate_episode_id
EP-251130024,PC9D952F,種村季弘,,duplicate_episode_id
EP-251130024,P0B3D944,澁澤龍彦,,duplicate_episode_id
EP-251130024,P641A725,眉村卓,,duplicate_episode_id
EP-251130024,P29B35AD,オクタビオ・パス,,duplicate_episode_id
EP-251130024,P99C89E9,ミラン・クンデラ,,duplicate_episode_id
EP-251130024,PF6A8D3E,ジャン・ジオノ,,duplicate_episode_id
EP-251130024,PFD846D1,レイモン・ラディゲ,,duplicate_episode_id
EP-251130024,P7999C0A,フランソワーズ・サガン,,duplicate_episode_id
EP-251130024,PFDC38B0,アナイス・ニン,,duplicate_episode_id
EP-251130024,P6011B55,マルグリット・デュラス,,duplicate_episode_id
EP-251130024,P0058EDD,フリオ・コルタサル,,duplicate_episode_id
EP-251130024,P17F08E6,レイナルド・アレナス,,duplicate_episode_id
EP-251130024,PD7365BD,セサル・アイラ,,duplicate_episode_id
EP-251130024,PAEB73EC,イザベラ・アジェンデ,,duplicate_episode_id
EP-251130024,PC5EF431,ロベルト・ボラーニョ,,duplicate_episode_id
EP-251130024,PB061003,パオロ・ジョルダーノ,,duplicate_episode_id
EP-251130025,PDBB26E1,ホルヘ・ルイス・ボルヘス,,duplicate_episode_id
EP-251130025,PEB29B9A,トヨタ自動車創業者豊田佐吉,,duplicate_episode_id
EP-251130025,PB4F7642,松島正昭,,duplicate_episode_id
EP-251130025,P2C0051B,味の素創業者池田菊苗,,duplicate_episode_id
EP-251130025,PFD78EEE,マクドナルド創業者レイ・クロック,,duplicate_episode_id
EP-251130025,PFDB5E8B,イケア創業者イングヴァル・カンプラード,,duplicate_episode_id
EP-251130025,P23CB539,ザラ創業者アマンシオ・オルテガ,,duplicate_episode_id
EP-251130025,PFFE9B42,ナイキ創業者フィル・ナイト,,duplicate_episode_id
EP-251130025,PDE9E9A6,スターバックス創業者ハワード・シュルツ,,duplicate_episode_id
EP-251130025,P1E012A3,デル創業者マイケル・デル,,duplicate_episode_id
EP-251130025,P791AF35,オラクル創業者ラリー・エリソン,,duplicate_episode_id
EP-251130025,PAD682A5,セールスフォース創業者マーク・ベニオフ,,duplicate_episode_id
EP-251130025,PBE5BF13,エアビーアンドビー創業者ブライアン・チェスキー,,duplicate_episode_id
EP-251130025,P6F60FA9,テスラ創業者イーロン・マスク,,duplicate_episode_id
EP-251130025,P46FB487,スペースX創業者イーロン・マスク,,duplicate_episode_id
EP-251130025,PB9E61F4,ヴァージン創業者リチャード・ブランソン,,duplicate_episode_id
EP-251130025,P6B043DB,バークシャー・ハサウェイ会長ウォーレン・バフェット,,duplicate_episode_id
EP-251130025,P35FA931,ソフトバンク創業者孫正義,,duplicate_episode_id
EP-251130025,P875467C,ファーストリテイリング会長柳井正,,duplicate_episode_id
EP-251130025,PFFE7371,セブンイレブン創業者鈴木敏文,,duplicate_episode_id
EP-251130025,PCD41A16,日産自動車元会長カルロス・ゴーン,,duplicate_episode_id
EP-251130025,P28165F7,キーエンス創業者滝崎武光,,duplicate_episode_id
EP-251130025,P43B3FBD,ソニー創業者井深大,,duplicate_episode_id
EP-251130025,P48DD33A,パナソニック創業者松下幸之助,,duplicate_episode_id
EP-251130026,P22213C9,二宮和也,,duplicate_episode_id
EP-251130026,P41FF181,宮崎あおい,,duplicate_episode_id
EP-251130026,PBCC77AA,マルコ・ヴェラッティ,,duplicate_episode_id
EP-251130026,P10D22AF,ズビグニェフ・ボニエク,,duplicate_episode_id
EP-251130026,P0CA275C,セルヒオ・ブスケツ,,duplicate_episode_id
EP-251130026,P2A9583C,アンヘル・ディ・マリア,,duplicate_episode_id
EP-251130026,P425115A,ヴィルジル・ファン・ダイク,,duplicate_episode_id
EP-251130026,P71BEF0D,サディオ・マネ,,duplicate_episode_id
EP-251130026,P6E6A6D7,ジョーダン・ヘンダーソン,,duplicate_episode_id
EP-251130026,P8B944E4,ケヴィン・デ・ブライネ,,duplicate_episode_id
EP-251130026,P131BF2D,ハリー・ケイン,,duplicate_episode_id
EP-251130026,P067C464,ヌーノ・メンデス,,duplicate_episode_id
EP-251130026,PA40D0AA,ペドロ・アコスタ,,duplicate_episode_id
EP-251130026,P9D590B6,稀勢の里寛,,duplicate_episode_id
EP-251130026,PF5A887D,中村光一,,duplicate_episode_id
EP-251130026,P8965139,前田健,,duplicate_episode_id
EP-251130026,P5420FBE,舞の海秀平,,duplicate_episode_id
EP-251130026,P8F6D70A,森末慎二,,duplicate_episode_id
EP-251130026,P524E2EE,輪島大士,,duplicate_episode_id
EP-251130026,P77BA0A1,千代大海龍二,,duplicate_episode_id
EP-251130026,PF1C4BC9,服部勇馬,,duplicate_episode_id
EP-251130026,PC60B884,谷川聡,,duplicate_episode_id
EP-251130026,PFCCAD6F,川内優輝,,duplicate_episode_id
EP-251130026,P2EB795A,水泳飛込み寺内健,,duplicate_episode_id
EP-251130026,P8ABDC2F,ゲイリー・プレーヤー,,duplicate_episode_id
EP-251130026,PB38CE8D,イアン・ソープ,,duplicate_episode_id
EP-251130026,PBCBF233,リンフォード・クリスティ,,duplicate_episode_id
EP-251130026,P9FBE62C,ピーター・シルクス,,duplicate_episode_id
EP-251130026,P1305D8F,ハッケンシュミット,,duplicate_episode_id
EP-251130026,P1A6151B,マルコ・パンターニ,,duplicate_episode_id
EP-251130026,PC645E3F,ヤン・ウルリッヒ,,duplicate_episode_id
EP-251130026,P1BD4896,レミー・ボンヤスキー,,duplicate_episode_id
EP-251130027,PBC3682D,トルストイ,,duplicate_episode_id
EP-251130027,PAA0EDAE,オーウェル,,duplicate_episode_id
EP-251130027,P393AE5A,ガルシア・マルケス,,duplicate_episode_id
EP-251130027,P07D0243,ディケンズ,,duplicate_episode_id
EP-251130027,P72F314E,チェーホフ,,duplicate_episode_id
EP-251130027,PC631F74,服部良一,,duplicate_episode_id
EP-251130027,PC6DDCB6,古賀政男,,duplicate_episode_id
EP-251130027,P9EA2571,中山晋平,,duplicate_episode_id
EP-251130027,P1D70908,山田耕筰,,duplicate_episode_id
EP-251130027,P763B855,滝廉太郎,,duplicate_episode_id
EP-251130027,P33A2F1E,平原まこと,,duplicate_episode_id
EP-251130027,PF8563AB,エディ・ヴァン・ヘイレン,,duplicate_episode_id
EP-251130027,P24F152F,リッチー・ブラックモア,,duplicate_episode_id
EP-251130027,P6781967,イングヴェイ・マルムスティーン,,duplicate_episode_id
EP-251130027,P7126BDD,スラッシュ,,duplicate_episode_id
EP-251130027,PBC348C5,アクセル・ローズ,,duplicate_episode_id
EP-251130027,P6595309,レニー・クラヴィッツ,,duplicate_episode_id
EP-251130027,P28DE1FE,ジョン・フルシアンテ,,duplicate_episode_id
EP-251130027,PA33937B,アンソニー・キーディス,,duplicate_episode_id
EP-251130027,P03B629B,フリー,,duplicate_episode_id
EP-251130027,P5015667,ザック・デ・ラ・ロチャ,,duplicate_episode_id
EP-251130027,P6457BDD,トム・モレロ,,duplicate_episode_id
EP-251130027,PB08BBFF,モービー,,duplicate_episode_id
EP-251130027,P1032E8B,ケミカル・ブラザーズ,,duplicate_episode_id
EP-251130027,PC4F09F2,アンダーワールド,,duplicate_episode_id
EP-251130027,PDA202F0,プロディジー,,duplicate_episode_id
EP-251130027,P571C5CC,ファットボーイ・スリム,,duplicate_episode_id
EP-251130027,PF1BA457,ポール・オークンフォルド,,duplicate_episode_id
EP-251130027,P5A2324C,一十三十一,,duplicate_episode_id
EP-251130028,P5EAC013,さんま,,duplicate_episode_id
EP-251130028,P65A55B5,ジェームズ・キャメロン,,duplicate_episode_id
EP-251130028,P05E161B,大谷昭宏,,duplicate_episode_id
EP-251130028,P6901CA4,金田正泰,,duplicate_episode_id
EP-251130028,PC70BAC6,江本孟紀,,duplicate_episode_id
EP-251130028,P62C3403,掛布雅之,,duplicate_episode_id
EP-251130028,P84ACF7F,岡田彰布,,duplicate_episode_id
EP-251130028,P7AC63D3,権田修一,,duplicate_episode_id
EP-251130028,P7FAA8BE,酒井宏樹,,duplicate_episode_id
EP-251130028,P87A5170,田中陽子,,duplicate_episode_id
